TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2015,Slovakia,Exports,Electricity,Gigawatt-hour,12611.00,
2015,Finland,Imports,Electricity,Gigawatt-hour,21459.00,
2015,Finland,Exports,Electricity,Gigawatt-hour,5122.00,
2015,Sweden,Imports,Electricity,Gigawatt-hour,9294.00,
2015,Sweden,Exports,Electricity,Gigawatt-hour,31894.00,
2015,Iceland,Imports,Electricity,Gigawatt-hour,0.00,
2015,Iceland,Exports,Electricity,Gigawatt-hour,0.00,
2015,Liechtenstein,Imports,Electricity,Gigawatt-hour,325.00,
2015,Liechtenstein,Exports,Electricity,Gigawatt-hour,0.00,
2015,Norway,Imports,Electricity,Gigawatt-hour,7371.00,
2015,Norway,Exports,Electricity,Gigawatt-hour,22016.00,
2015,United Kingdom,Imports,Electricity,Gigawatt-hour,22960.87,
2015,United Kingdom,Exports,Electricity,Gigawatt-hour,1855.31,
2015,Montenegro,Imports,Electricity,Gigawatt-hour,1040.00,
2015,Montenegro,Exports,Electricity,Gigawatt-hour,517.00,
2015,North Macedonia,Imports,Electricity,Gigawatt-hour,2656.00,
2015,North Macedonia,Exports,Electricity,Gigawatt-hour,143.00,
2015,Albania,Imports,Electricity,Gigawatt-hour,2355.00,
2015,Albania,Exports,Electricity,Gigawatt-hour,956.00,
2015,Serbia,Imports,Electricity,Gigawatt-hour,6303.00,
2015,Serbia,Exports,Electricity,Gigawatt-hour,7221.00,
2015,Turkey,Imports,Electricity,Gigawatt-hour,7136.00,
2015,Turkey,Exports,Electricity,Gigawatt-hour,3195.00,
2015,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,3872.00,
2015,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,6007.00,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,684.00,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,553.00,
2015,Moldova,Imports,Electricity,Gigawatt-hour,3315.00,
2015,Moldova,Exports,Electricity,Gigawatt-hour,0.00,
2015,Ukraine,Imports,Electricity,Gigawatt-hour,2241.00,
2015,Ukraine,Exports,Electricity,Gigawatt-hour,3591.00,
2015,Georgia,Imports,Electricity,Gigawatt-hour,699.00,
2015,Georgia,Exports,Electricity,Gigawatt-hour,660.00,
2016,European Union - 27 countries (from 2020),Imports,Electricity,Gigawatt-hour,362524.59,
2016,European Union - 27 countries (from 2020),Exports,Electricity,Gigawatt-hour,361878.21,
2016,European Union - 28 countries (2013-2020),Imports,Electricity,Gigawatt-hour,382542.51,
2016,European Union - 28 countries (2013-2020),Exports,Electricity,Gigawatt-hour,364151.08,
2016,Euro area - 19 countries  (from 2015),Imports,Electricity,Gigawatt-hour,266333.13,
2016,Euro area - 19 countries  (from 2015),Exports,Electricity,Gigawatt-hour,256886.85,
2016,Belgium,Imports,Electricity,Gigawatt-hour,14648.00,
2016,Belgium,Exports,Electricity,Gigawatt-hour,8465.00,
2016,Bulgaria,Imports,Electricity,Gigawatt-hour,4568.00,
2016,Bulgaria,Exports,Electricity,Gigawatt-hour,10940.00,
2016,Czech Republik,Imports,Electricity,Gigawatt-hour,13817.00,
2016,Czech Republik,Exports,Electricity,Gigawatt-hour,24791.00,
2016,Denmark,Imports,Electricity,Gigawatt-hour,14976.46,
2016,Denmark,Exports,Electricity,Gigawatt-hour,9919.37,
2016,Germany,Imports,Electricity,Gigawatt-hour,28338.00,
2016,Germany,Exports,Electricity,Gigawatt-hour,78863.00,
2016,Estonia,Imports,Electricity,Gigawatt-hour,3577.00,
2016,Estonia,Exports,Electricity,Gigawatt-hour,5614.00,
2016,Ireland,Imports,Electricity,Gigawatt-hour,871.26,
2016,Ireland,Exports,Electricity,Gigawatt-hour,1583.01,
2016,Greece,Imports,Electricity,Gigawatt-hour,9833.00,
2016,Greece,Exports,Electricity,Gigawatt-hour,1037.00,
2016,Spain,Imports,Electricity,Gigawatt-hour,21845.00,
2016,Spain,Exports,Electricity,Gigawatt-hour,14178.00,
2016,France,Imports,Electricity,Gigawatt-hour,19903.00,
2016,France,Exports,Electricity,Gigawatt-hour,61404.00,
2016,Croatia,Imports,Electricity,Gigawatt-hour,12398.00,
2016,Croatia,Exports,Electricity,Gigawatt-hour,6867.00,
2016,Italy,Imports,Electricity,Gigawatt-hour,43181.00,
2016,Italy,Exports,Electricity,Gigawatt-hour,6154.00,
2016,Cyprus,Imports,Electricity,Gigawatt-hour,0.00,
2016,Cyprus,Exports,Electricity,Gigawatt-hour,0.00,
2016,Latvia,Imports,Electricity,Gigawatt-hour,4828.00,
2016,Latvia,Exports,Electricity,Gigawatt-hour,3795.00,
2016,Lithuania,Imports,Electricity,Gigawatt-hour,11106.00,
2016,Lithuania,Exports,Electricity,Gigawatt-hour,2831.00,
2016,Luxembourg,Imports,Electricity,Gigawatt-hour,7718.39,
2016,Luxembourg,Exports,Electricity,Gigawatt-hour,1419.69,
2016,Hungary,Imports,Electricity,Gigawatt-hour,17951.00,
2016,Hungary,Exports,Electricity,Gigawatt-hour,5240.00,
2016,Malta,Imports,Electricity,Gigawatt-hour,1526.69,
2016,Malta,Exports,Electricity,Gigawatt-hour,0.00,
2016,Netherlands,Imports,Electricity,Gigawatt-hour,24257.63,
2016,Netherlands,Exports,Electricity,Gigawatt-hour,19343.25,
2016,Austria,Imports,Electricity,Gigawatt-hour,26366.16,
2016,Austria,Exports,Electricity,Gigawatt-hour,19206.89,
2016,Poland,Imports,Electricity,Gigawatt-hour,14017.00,
2016,Poland,Exports,Electricity,Gigawatt-hour,12018.00,
2016,Portugal,Imports,Electricity,Gigawatt-hour,4616.00,
2016,Portugal,Exports,Electricity,Gigawatt-hour,9701.00,
2016,Romania,Imports,Electricity,Gigawatt-hour,4177.00,
2016,Romania,Exports,Electricity,Gigawatt-hour,9194.00,
2016,Slovenia,Imports,Electricity,Gigawatt-hour,8359.00,
2016,Slovenia,Exports,Electricity,Gigawatt-hour,9535.00,
2016,Slovakia,Imports,Electricity,Gigawatt-hour,13249.00,
2016,Slovakia,Exports,Electricity,Gigawatt-hour,10598.00,
2016,Finland,Imports,Electricity,Gigawatt-hour,22110.00,
2016,Finland,Exports,Electricity,Gigawatt-hour,3159.00,
2016,Sweden,Imports,Electricity,Gigawatt-hour,14287.00,
2016,Sweden,Exports,Electricity,Gigawatt-hour,26022.00,
2016,Iceland,Imports,Electricity,Gigawatt-hour,0.00,
2016,Iceland,Exports,Electricity,Gigawatt-hour,0.00,
2016,Liechtenstein,Imports,Electricity,Gigawatt-hour,309.00,
2016,Liechtenstein,Exports,Electricity,Gigawatt-hour,0.00,
2016,Norway,Imports,Electricity,Gigawatt-hour,5740.00,
2016,Norway,Exports,Electricity,Gigawatt-hour,22151.00,
2016,United Kingdom,Imports,Electricity,Gigawatt-hour,20017.92,
2016,United Kingdom,Exports,Electricity,Gigawatt-hour,2272.87,
2016,Montenegro,Imports,Electricity,Gigawatt-hour,1210.00,
2016,Montenegro,Exports,Electricity,Gigawatt-hour,906.00,
2016,North Macedonia,Imports,Electricity,Gigawatt-hour,2190.61,
2016,North Macedonia,Exports,Electricity,Gigawatt-hour,159.85,
2016,Albania,Imports,Electricity,Gigawatt-hour,0.00,
2016,Albania,Exports,Electricity,Gigawatt-hour,42.00,
2016,Serbia,Imports,Electricity,Gigawatt-hour,5068.00,
2016,Serbia,Exports,Electricity,Gigawatt-hour,6990.00,
2016,Turkey,Imports,Electricity,Gigawatt-hour,6330.00,
2016,Turkey,Exports,Electricity,Gigawatt-hour,1452.00,
2016,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,3084.00,
2016,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,6841.00,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,557.00,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,1064.00,
2016,Moldova,Imports,Electricity,Gigawatt-hour,3325.00,
2016,Moldova,Exports,Electricity,Gigawatt-hour,0.00,
2016,Ukraine,Imports,Electricity,Gigawatt-hour,77.00,
2016,Ukraine,Exports,Electricity,Gigawatt-hour,3830.00,
2016,Georgia,Imports,Electricity,Gigawatt-hour,1329.00,
2016,Georgia,Exports,Electricity,Gigawatt-hour,1409.00,
2017,European Union - 27 countries (from 2020),Imports,Electricity,Gigawatt-hour,366554.33,
2017,European Union - 27 countries (from 2020),Exports,Electricity,Gigawatt-hour,371130.02,
2017,European Union - 28 countries (2013-2020),Imports,Electricity,Gigawatt-hour,384721.31,
2017,European Union - 28 countries (2013-2020),Exports,Electricity,Gigawatt-hour,374537.07,
2017,Euro area - 19 countries  (from 2015),Imports,Electricity,Gigawatt-hour,270589.14,
2017,Euro area - 19 countries  (from 2015),Exports,Electricity,Gigawatt-hour,261443.31,
2017,Belgium,Imports,Electricity,Gigawatt-hour,14189.40,
2017,Belgium,Exports,Electricity,Gigawatt-hour,8167.80,
2017,Bulgaria,Imports,Electricity,Gigawatt-hour,3705.42,
2017,Bulgaria,Exports,Electricity,Gigawatt-hour,9185.79,
2017,Czech Republik,Imports,Electricity,Gigawatt-hour,15072.00,
2017,Czech Republik,Exports,Electricity,Gigawatt-hour,28108.94,
2017,Denmark,Imports,Electricity,Gigawatt-hour,15218.11,
2017,Denmark,Exports,Electricity,Gigawatt-hour,10655.39,
2017,Germany,Imports,Electricity,Gigawatt-hour,27842.00,
2017,Germany,Exports,Electricity,Gigawatt-hour,80301.00,
2017,Estonia,Imports,Electricity,Gigawatt-hour,2281.00,
2017,Estonia,Exports,Electricity,Gigawatt-hour,5015.00,
2017,Ireland,Imports,Electricity,Gigawatt-hour,1116.41,
2017,Ireland,Exports,Electricity,Gigawatt-hour,1794.91,
2017,Greece,Imports,Electricity,Gigawatt-hour,8696.00,
2017,Greece,Exports,Electricity,Gigawatt-hour,2459.00,
2017,Spain,Imports,Electricity,Gigawatt-hour,23762.00,
2017,Spain,Exports,Electricity,Gigawatt-hour,14593.00,
2017,France,Imports,Electricity,Gigawatt-hour,21119.18,
2017,France,Exports,Electricity,Gigawatt-hour,61248.04,
2017,Croatia,Imports,Electricity,Gigawatt-hour,12157.90,
2017,Croatia,Exports,Electricity,Gigawatt-hour,5204.20,
2017,Italy,Imports,Electricity,Gigawatt-hour,42894.88,
2017,Italy,Exports,Electricity,Gigawatt-hour,5134.23,
2017,Cyprus,Imports,Electricity,Gigawatt-hour,0.00,
2017,Cyprus,Exports,Electricity,Gigawatt-hour,0.00,
2017,Latvia,Imports,Electricity,Gigawatt-hour,4072.91,
2017,Latvia,Exports,Electricity,Gigawatt-hour,4137.08,
2017,Lithuania,Imports,Electricity,Gigawatt-hour,11926.20,
2017,Lithuania,Exports,Electricity,Gigawatt-hour,3249.00,
2017,Luxembourg,Imports,Electricity,Gigawatt-hour,7566.69,
2017,Luxembourg,Exports,Electricity,Gigawatt-hour,1388.65,
2017,Hungary,Imports,Electricity,Gigawatt-hour,19803.00,
2017,Hungary,Exports,Electricity,Gigawatt-hour,6925.00,
2017,Malta,Imports,Electricity,Gigawatt-hour,897.07,
2017,Malta,Exports,Electricity,Gigawatt-hour,35.70,
2017,Netherlands,Imports,Electricity,Gigawatt-hour,22457.72,
2017,Netherlands,Exports,Electricity,Gigawatt-hour,18951.50,
2017,Austria,Imports,Electricity,Gigawatt-hour,29362.43,
2017,Austria,Exports,Electricity,Gigawatt-hour,22816.51,
2017,Poland,Imports,Electricity,Gigawatt-hour,13271.00,
2017,Poland,Exports,Electricity,Gigawatt-hour,10984.00,
2017,Portugal,Imports,Electricity,Gigawatt-hour,5505.73,
2017,Portugal,Exports,Electricity,Gigawatt-hour,8189.70,
2017,Romania,Imports,Electricity,Gigawatt-hour,4841.75,
2017,Romania,Exports,Electricity,Gigawatt-hour,7735.38,
2017,Slovenia,Imports,Electricity,Gigawatt-hour,9132.53,
2017,Slovenia,Exports,Electricity,Gigawatt-hour,9648.19,
2017,Slovakia,Imports,Electricity,Gigawatt-hour,15563.00,
2017,Slovakia,Exports,Electricity,Gigawatt-hour,12535.00,
2017,Finland,Imports,Electricity,Gigawatt-hour,22204.00,
2017,Finland,Exports,Electricity,Gigawatt-hour,1779.00,
2017,Sweden,Imports,Electricity,Gigawatt-hour,11896.00,
2017,Sweden,Exports,Electricity,Gigawatt-hour,30888.00,
2017,Iceland,Imports,Electricity,Gigawatt-hour,0.00,
2017,Iceland,Exports,Electricity,Gigawatt-hour,0.00,
2017,Liechtenstein,Imports,Electricity,Gigawatt-hour,314.00,
2017,Liechtenstein,Exports,Electricity,Gigawatt-hour,0.00,
2017,Norway,Imports,Electricity,Gigawatt-hour,6111.00,
2017,Norway,Exports,Electricity,Gigawatt-hour,21276.00,
2017,United Kingdom,Imports,Electricity,Gigawatt-hour,18166.98,
2017,United Kingdom,Exports,Electricity,Gigawatt-hour,3407.05,
2017,Montenegro,Imports,Electricity,Gigawatt-hour,1536.90,
2017,Montenegro,Exports,Electricity,Gigawatt-hour,416.70,
2017,North Macedonia,Imports,Electricity,Gigawatt-hour,2293.57,
2017,North Macedonia,Exports,Electricity,Gigawatt-hour,311.03,
2017,Albania,Imports,Electricity,Gigawatt-hour,2914.63,
2017,Albania,Exports,Electricity,Gigawatt-hour,0.00,
2017,Serbia,Imports,Electricity,Gigawatt-hour,6549.19,
2017,Serbia,Exports,Electricity,Gigawatt-hour,5724.14,
2017,Turkey,Imports,Electricity,Gigawatt-hour,2728.27,
2017,Turkey,Exports,Electricity,Gigawatt-hour,3303.67,
2017,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,3346.00,
2017,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,5187.00,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,1242.23,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,879.91,
2017,Moldova,Imports,Electricity,Gigawatt-hour,3412.00,
2017,Moldova,Exports,Electricity,Gigawatt-hour,0.00,
2017,Ukraine,Imports,Electricity,Gigawatt-hour,50.00,
2017,Ukraine,Exports,Electricity,Gigawatt-hour,5226.00,
2017,Georgia,Imports,Electricity,Gigawatt-hour,1751.20,
2017,Georgia,Exports,Electricity,Gigawatt-hour,939.70,
2018,European Union - 27 countries (from 2020),Imports,Electricity,Gigawatt-hour,372348.28,
2018,European Union - 27 countries (from 2020),Exports,Electricity,Gigawatt-hour,363497.75,
2018,European Union - 28 countries (2013-2020),Imports,Electricity,Gigawatt-hour,393680.69,
2018,European Union - 28 countries (2013-2020),Exports,Electricity,Gigawatt-hour,365722.52,
2018,Euro area - 19 countries  (from 2015),Imports,Electricity,Gigawatt-hour,281897.73,
2018,Euro area - 19 countries  (from 2015),Exports,Electricity,Gigawatt-hour,262219.81,
2018,Belgium,Imports,Electricity,Gigawatt-hour,21635.90,
2018,Belgium,Exports,Electricity,Gigawatt-hour,4308.40,
2018,Bulgaria,Imports,Electricity,Gigawatt-hour,2222.73,
2018,Bulgaria,Exports,Electricity,Gigawatt-hour,10030.05,
2018,Czech Republik,Imports,Electricity,Gigawatt-hour,11573.41,
2018,Czech Republik,Exports,Electricity,Gigawatt-hour,25480.50,
2018,Denmark,Imports,Electricity,Gigawatt-hour,15633.61,
2018,Denmark,Exports,Electricity,Gigawatt-hour,10409.27,
2018,Germany,Imports,Electricity,Gigawatt-hour,31727.00,
2018,Germany,Exports,Electricity,Gigawatt-hour,80463.00,
2018,Estonia,Imports,Electricity,Gigawatt-hour,3053.00,
2018,Estonia,Exports,Electricity,Gigawatt-hour,4950.00,
2018,Ireland,Imports,Electricity,Gigawatt-hour,1621.52,
2018,Ireland,Exports,Electricity,Gigawatt-hour,1649.25,
2018,Greece,Imports,Electricity,Gigawatt-hour,8550.00,
2018,Greece,Exports,Electricity,Gigawatt-hour,2272.00,
2018,Spain,Imports,Electricity,Gigawatt-hour,24018.00,
2018,Spain,Exports,Electricity,Gigawatt-hour,12916.00,
2018,France,Imports,Electricity,Gigawatt-hour,13512.09,
2018,France,Exports,Electricity,Gigawatt-hour,76478.79,
2018,Croatia,Imports,Electricity,Gigawatt-hour,12693.40,
2018,Croatia,Exports,Electricity,Gigawatt-hour,7305.80,
2018,Italy,Imports,Electricity,Gigawatt-hour,47170.20,
2018,Italy,Exports,Electricity,Gigawatt-hour,3271.42,
2018,Cyprus,Imports,Electricity,Gigawatt-hour,0.00,
2018,Cyprus,Exports,Electricity,Gigawatt-hour,0.00,
2018,Latvia,Imports,Electricity,Gigawatt-hour,5173.68,
2018,Latvia,Exports,Electricity,Gigawatt-hour,4264.80,
2018,Lithuania,Imports,Electricity,Gigawatt-hour,12847.50,
2018,Lithuania,Exports,Electricity,Gigawatt-hour,3215.00,
2018,Luxembourg,Imports,Electricity,Gigawatt-hour,7553.01,
2018,Luxembourg,Exports,Electricity,Gigawatt-hour,1391.68,
2018,Hungary,Imports,Electricity,Gigawatt-hour,18613.00,
2018,Hungary,Exports,Electricity,Gigawatt-hour,4265.00,
2018,Malta,Imports,Electricity,Gigawatt-hour,631.29,
2018,Malta,Exports,Electricity,Gigawatt-hour,10.55,
2018,Netherlands,Imports,Electricity,Gigawatt-hour,26754.59,
2018,Netherlands,Exports,Electricity,Gigawatt-hour,18784.66,
2018,Austria,Imports,Electricity,Gigawatt-hour,28076.14,
2018,Austria,Exports,Electricity,Gigawatt-hour,19129.33,
2018,Poland,Imports,Electricity,Gigawatt-hour,13815.80,
2018,Poland,Exports,Electricity,Gigawatt-hour,8121.30,
2018,Portugal,Imports,Electricity,Gigawatt-hour,5667.57,
2018,Portugal,Exports,Electricity,Gigawatt-hour,8324.54,
2018,Romania,Imports,Electricity,Gigawatt-hour,3696.59,
2018,Romania,Exports,Electricity,Gigawatt-hour,6241.03,
2018,Slovenia,Imports,Electricity,Gigawatt-hour,8930.24,
2018,Slovenia,Exports,Electricity,Gigawatt-hour,9432.40,
2018,Slovakia,Imports,Electricity,Gigawatt-hour,12428.00,
2018,Slovakia,Exports,Electricity,Gigawatt-hour,8746.00,
2018,Finland,Imports,Electricity,Gigawatt-hour,22548.00,
2018,Finland,Exports,Electricity,Gigawatt-hour,2612.00,
2018,Sweden,Imports,Electricity,Gigawatt-hour,12202.00,
2018,Sweden,Exports,Electricity,Gigawatt-hour,29425.00,
2018,Iceland,Imports,Electricity,Gigawatt-hour,0.00,
2018,Iceland,Exports,Electricity,Gigawatt-hour,0.00,
2018,Liechtenstein,Imports,Electricity,Gigawatt-hour,321.00,
2018,Liechtenstein,Exports,Electricity,Gigawatt-hour,0.00,
2018,Norway,Imports,Electricity,Gigawatt-hour,8339.72,
2018,Norway,Exports,Electricity,Gigawatt-hour,18488.90,
2018,United Kingdom,Imports,Electricity,Gigawatt-hour,21332.42,
2018,United Kingdom,Exports,Electricity,Gigawatt-hour,2224.76,
2018,Montenegro,Imports,Electricity,Gigawatt-hour,780.00,
2018,Montenegro,Exports,Electricity,Gigawatt-hour,976.00,
2018,North Macedonia,Imports,Electricity,Gigawatt-hour,2297.17,
2018,North Macedonia,Exports,Electricity,Gigawatt-hour,377.42,
2018,Albania,Imports,Electricity,Gigawatt-hour,850.48,
2018,Albania,Exports,Electricity,Gigawatt-hour,1763.79,
2018,Serbia,Imports,Electricity,Gigawatt-hour,6400.01,
2018,Serbia,Exports,Electricity,Gigawatt-hour,6283.51,
2018,Turkey,Imports,Electricity,Gigawatt-hour,2476.89,
2018,Turkey,Exports,Electricity,Gigawatt-hour,3111.88,
2018,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,3092.00,
2018,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,7698.00,
2018,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,825.18,
2018,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,676.82,
2018,Moldova,Imports,Electricity,Gigawatt-hour,3500.00,
2018,Moldova,Exports,Electricity,Gigawatt-hour,0.00,
2018,Ukraine,Imports,Electricity,Gigawatt-hour,32.00,
2018,Ukraine,Exports,Electricity,Gigawatt-hour,6099.00,
2018,Georgia,Imports,Electricity,Gigawatt-hour,1522.20,
2018,Georgia,Exports,Electricity,Gigawatt-hour,602.00,
2019,European Union - 27 countries (from 2020),Imports,Electricity,Gigawatt-hour,369432.45,
2019,European Union - 27 countries (from 2020),Exports,Electricity,Gigawatt-hour,366487.73,
2019,European Union - 28 countries (2013-2020),Imports,Electricity,Gigawatt-hour,393988.04,
2019,European Union - 28 countries (2013-2020),Exports,Electricity,Gigawatt-hour,369872.84,
2019,Euro area - 19 countries  (from 2015),Imports,Electricity,Gigawatt-hour,275694.63,
2019,Euro area - 19 countries  (from 2015),Exports,Electricity,Gigawatt-hour,264350.97,
2019,Belgium,Imports,Electricity,Gigawatt-hour,12734.40,
2019,Belgium,Exports,Electricity,Gigawatt-hour,14589.00,
2019,Bulgaria,Imports,Electricity,Gigawatt-hour,3044.95,
2019,Bulgaria,Exports,Electricity,Gigawatt-hour,8855.14,
2019,Czech Republik,Imports,Electricity,Gigawatt-hour,11026.21,
2019,Czech Republik,Exports,Electricity,Gigawatt-hour,24122.82,
2019,Denmark,Imports,Electricity,Gigawatt-hour,15981.90,
2019,Denmark,Exports,Electricity,Gigawatt-hour,10171.04,
2019,Germany,Imports,Electricity,Gigawatt-hour,40126.00,
2019,Germany,Exports,Electricity,Gigawatt-hour,72793.00,
2019,Estonia,Imports,Electricity,Gigawatt-hour,4861.00,
2019,Estonia,Exports,Electricity,Gigawatt-hour,2704.00,
2019,Ireland,Imports,Electricity,Gigawatt-hour,2179.58,
2019,Ireland,Exports,Electricity,Gigawatt-hour,1535.04,
2019,Greece,Imports,Electricity,Gigawatt-hour,11067.00,
2019,Greece,Exports,Electricity,Gigawatt-hour,1123.00,
2019,Spain,Imports,Electricity,Gigawatt-hour,18720.84,
2019,Spain,Exports,Electricity,Gigawatt-hour,11858.51,
2019,France,Imports,Electricity,Gigawatt-hour,15631.75,
2019,France,Exports,Electricity,Gigawatt-hour,73298.80,
2019,Croatia,Imports,Electricity,Gigawatt-hour,11400.80,
2019,Croatia,Exports,Electricity,Gigawatt-hour,5267.80,
2019,Italy,Imports,Electricity,Gigawatt-hour,43974.94,
2019,Italy,Exports,Electricity,Gigawatt-hour,5833.71,
2019,Cyprus,Imports,Electricity,Gigawatt-hour,0.00,
2019,Cyprus,Exports,Electricity,Gigawatt-hour,0.00,
2019,Latvia,Imports,Electricity,Gigawatt-hour,4610.76,
2019,Latvia,Exports,Electricity,Gigawatt-hour,3492.68,
2019,Lithuania,Imports,Electricity,Gigawatt-hour,13267.90,
2019,Lithuania,Exports,Electricity,Gigawatt-hour,3924.30,
2019,Luxembourg,Imports,Electricity,Gigawatt-hour,6817.52,
2019,Luxembourg,Exports,Electricity,Gigawatt-hour,938.72,
2019,Hungary,Imports,Electricity,Gigawatt-hour,19853.00,
2019,Hungary,Exports,Electricity,Gigawatt-hour,7269.00,
2019,Malta,Imports,Electricity,Gigawatt-hour,656.76,
2019,Malta,Exports,Electricity,Gigawatt-hour,20.45,
2019,Netherlands,Imports,Electricity,Gigawatt-hour,20402.86,
2019,Netherlands,Exports,Electricity,Gigawatt-hour,19547.62,
2019,Austria,Imports,Electricity,Gigawatt-hour,26046.85,
2019,Austria,Exports,Electricity,Gigawatt-hour,22918.26,
2019,Poland,Imports,Electricity,Gigawatt-hour,17868.33,
2019,Poland,Exports,Electricity,Gigawatt-hour,7245.35,
2019,Portugal,Imports,Electricity,Gigawatt-hour,8099.21,
2019,Portugal,Exports,Electricity,Gigawatt-hour,4700.04,
2019,Romania,Imports,Electricity,Gigawatt-hour,5492.63,
2019,Romania,Exports,Electricity,Gigawatt-hour,3974.61,
2019,Slovenia,Imports,Electricity,Gigawatt-hour,9021.27,
2019,Slovenia,Exports,Electricity,Gigawatt-hour,9339.83,
2019,Slovakia,Imports,Electricity,Gigawatt-hour,13538.00,
2019,Slovakia,Exports,Electricity,Gigawatt-hour,11838.00,
2019,Finland,Imports,Electricity,Gigawatt-hour,23938.00,
2019,Finland,Exports,Electricity,Gigawatt-hour,3896.00,
2019,Sweden,Imports,Electricity,Gigawatt-hour,9070.00,
2019,Sweden,Exports,Electricity,Gigawatt-hour,35231.00,
2019,Iceland,Imports,Electricity,Gigawatt-hour,0.00,
2019,Iceland,Exports,Electricity,Gigawatt-hour,0.00,
2019,Liechtenstein,Imports,Electricity,Gigawatt-hour,307.00,
2019,Liechtenstein,Exports,Electricity,Gigawatt-hour,0.00,
2019,Norway,Imports,Electricity,Gigawatt-hour,12353.00,
2019,Norway,Exports,Electricity,Gigawatt-hour,12309.00,
2019,United Kingdom,Imports,Electricity,Gigawatt-hour,24555.59,
2019,United Kingdom,Exports,Electricity,Gigawatt-hour,3385.12,
2019,Montenegro,Imports,Electricity,Gigawatt-hour,1195.50,
2019,Montenegro,Exports,Electricity,Gigawatt-hour,942.90,
2019,North Macedonia,Imports,Electricity,Gigawatt-hour,2410.90,
2019,North Macedonia,Exports,Electricity,Gigawatt-hour,583.02,
2019,Albania,Imports,Electricity,Gigawatt-hour,3176.52,
2019,Albania,Exports,Electricity,Gigawatt-hour,770.48,
2019,Serbia,Imports,Electricity,Gigawatt-hour,5416.61,
2019,Serbia,Exports,Electricity,Gigawatt-hour,5340.97,
2019,Turkey,Imports,Electricity,Gigawatt-hour,2211.51,
2019,Turkey,Exports,Electricity,Gigawatt-hour,2788.67,
2019,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,2825.00,
2019,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,6565.00,
2019,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,928.49,
2019,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,904.99,
2019,Moldova,Imports,Electricity,Gigawatt-hour,3501.00,
2019,Moldova,Exports,Electricity,Gigawatt-hour,0.00,
2019,Ukraine,Imports,Electricity,Gigawatt-hour,2238.00,
2019,Ukraine,Exports,Electricity,Gigawatt-hour,6282.90,
2019,Georgia,Imports,Electricity,Gigawatt-hour,1762.70,
2019,Georgia,Exports,Electricity,Gigawatt-hour,379.60,
2020,European Union - 27 countries (from 2020),Imports,Electricity,Gigawatt-hour,381085.80,p
2020,European Union - 27 countries (from 2020),Exports,Electricity,Gigawatt-hour,367918.51,p
2020,European Union - 28 countries (2013-2020),Imports,Electricity,Gigawatt-hour,:,
2020,European Union - 28 countries (2013-2020),Exports,Electricity,Gigawatt-hour,:,
2020,Euro area - 19 countries  (from 2015),Imports,Electricity,Gigawatt-hour,274749.95,p
2020,Euro area - 19 countries  (from 2015),Exports,Electricity,Gigawatt-hour,261598.62,p
2020,Belgium,Imports,Electricity,Gigawatt-hour,13393.90,p
2020,Belgium,Exports,Electricity,Gigawatt-hour,14053.30,p
2020,Bulgaria,Imports,Electricity,Gigawatt-hour,3706.74,p
2020,Bulgaria,Exports,Electricity,Gigawatt-hour,7114.84,p
2020,Czech Republik,Imports,Electricity,Gigawatt-hour,13368.05,p
2020,Czech Republik,Exports,Electricity,Gigawatt-hour,23520.91,p
2020,Denmark,Imports,Electricity,Gigawatt-hour,18891.34,p
2020,Denmark,Exports,Electricity,Gigawatt-hour,12694.16,p
2020,Germany,Imports,Electricity,Gigawatt-hour,48047.00,p
2020,Germany,Exports,Electricity,Gigawatt-hour,66931.00,p
2020,Estonia,Imports,Electricity,Gigawatt-hour,7367.00,p
2020,Estonia,Exports,Electricity,Gigawatt-hour,3722.00,p
2020,Ireland,Imports,Electricity,Gigawatt-hour,1761.11,p
